Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2307_30822?e=0|*|||,Plant Adaptations from StudyJam,"For plants to live and grow in certain environments, they must adapt to their surroundings to get their basic needs met and ward off predators. This animated video from StudyJam explains various plant adaptations.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2307_56935?e=1|*|||,Plant Structure and Adaptations,Never look at a plant the same way again! Come explore plant structure and the many adaptations that make plants true survivors. This clip briefly compares vascular and nonvascular plant structure before jumping into several plant adaptations. We'll also talk about the three reactants important for photosynthesis ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2385_18405?e=2|*|||,Mollusks Song,"This short video will teach you what you need to know about Mollusks with a catchy song. Pictures and cartoons illustrate the various parts of the song. Down side, lyrics are NOT provided at the bottom of the screen.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2386_46095?e=3|*|||,Starfish Climbing Wall,"This video has good imaging and content. It's neat to see how many ""legs"" they have if you've never seen one up close before.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2386_46096?e=4|*|||,Star Fish Walking,"This star fish is walking around my tank all the time, it just cruises the entire tank. Excellent to watch; most students have never seen a live starfish up close.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2388_37388?e=5|*|||,13.3.4 Platyhelminthes - Flatworms,N/A,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2403_61526?e=6|*|||,Arctic Geese Chicks Jump Off Cliff to Survive | Hostile Planet,"Not yet able to fly, three barnacle geese chicks must free fall hundreds of feet to reach their next meal. (8.22)",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2416_25574?e=7|*|||,Lionfish Hunting,This professionally made video gives a brief glimpse of lion fish and how they hunt. Words also included predator and prey.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2543_5157?e=8|*|||,How toMake Ice Cream in a Plastic Bag,In this video kids can watch how to make ice cream in a bag. You can make homemade ice cream in a plastic bag in less than 10 minutes with this easy recipe.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2566_54733?e=9|*|||,Three Physics Experiments that Changed the World,"Physics investigates why the universe behaves the way that it does, and today, Hank tells us about the three physics experiments that he thinks were the most awesome at helping us understand how the universe works.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_26732?e=10|*|||,Tom Wujec Demonstrates the 13th-Century Astrolabe,"Rather than demo another new technology, Tom Wujec reaches back to one of our earliest but most ingenious devices -- the astrolabe.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_3308?e=11|*|||,Great Inventors,This short film shows how inventors have changed our world.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_34845?e=12|*|||,Steve Jobs on the Origin of iPhone,Apple company CEO Steve Jobs reveals a secret about how the concept of iPhone began during the D8 interview. The video provides some insights into how the came up with the idea for this invention.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_35562?e=13|*|||,The Science of Disney Imagineering Backstage Pass,"The Science of Disney Imagineering is a critically-acclaimed educational DVD series that makes STEM (Science, Technology, Engineering, and Math) exciting, real, and downright fun! This curriculum-based science series uses roller coasters, stunt shows, animatronics, and other irresistible examples to ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_35571?e=14|*|||,"""Roller Coaster"" at The Science of Disney Imagineering","After Imagineer Rick Turner brought out his Basic Articulated Rotational Force Simulator, an audience member was called up to 'ride' it. Rick pushed the mechanism around to a video of Cali Screamin' at DCA.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_36612?e=15|*|||,Eastman Kodak - History of Photography - BBC,This nine minute video provides an overview of how George Eastman impacted photography with his inventions. He also created the camera which he called Kodak and was first offered for sale in 1888 and in the 1900s he created the Brownie a small and inexpensive cameras that was actually created for children ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/273_45079?e=16|*|||,TED Ed--How Simple Ideas Lead to Scientific Discoveries,"Adam Savage walks through two spectacular examples of profound scientific discoveries that came from simple, creative methods anyone could have followed -- Eratosthenes' calculation of the Earth's circumference around 200 BC and Hippolyte Fizeau's measurement of the speed of light in 1849. This is a ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2773_12547?e=17|*|||,The Scientific Method,"If he could teach the world just one thing about science, Dr Mark Lythgoe would teach everyone ""the scientific method"". As he climbs a rock, Mark explains why doing science is like climbing mountains and why he gets pleasure from both. This video is suitable for middle school students and older.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2773_30846?e=18|*|||,Scientific Theory and Evidence,"A scientific theory is a proposed description, explanation, or model of something occurring in nature. These theories have to be testable so that scientists can use the scientific method to see if they work. Learn more about scientific theory in this animation from StudyJams. A short, self-checking quiz ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_17161?e=19|*|||,Animal Adaptations,"This is a video clip from ""Adaptations"", a 14-minute award-winning elementary life science video produced by the Visual Learning Company. This brief clip gives an overall view of what animal adaptations are, and how they are different for different species of animals. Examples include herbivores with ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_24712?e=0|*|||,Camel Adaptation Rap Song w/LYRICS,This music video describes the specific adaptations that a camel has to survive in the arid desert. The song moves quickly. The lyrics are provided at the bottom of the screen. Cartoon animation.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_30883?e=1|*|||,Animal Adaptations by StudyJams,"Through adaptations, organisms develop special features that aid in their survival. That pass these adaptations on to future generations in a process called natural selection. Learn more about physical and behavioral adaptations with this cartoon animation from StudyJams. Other key words include: migration, ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_49474?e=2|*|||,Plant and Animal Adaptation,This informative video teaches students about plant and animal adaptations. Camouflage and migration are examples of adaptation. This is a great resource to use in conjunction with non-fiction texts and/or lessons on this topic.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_53373?e=3|*|||,The Adaptation Song with lyrics,This is a fun song that uses the adaptations of a camel to explain what adaptations are. The lyrics appear on the bottom of the screen (although very quickly) as they are rapped.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_60087?e=4|*|||,Milk Is Just Filtered Blood,"Female mammals make milk, a cocktail of filtered blood, to provide their babies with vital nutrients.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_64545?e=5|*|||,Primary Science Lesson Idea: Adaptation | Tigtag,"Many animals and plants have adapted to be able to survive in the environment they live in. Watch this video to find out how the gerenuk, the polar bear, and the Venus Flytrap have evolved.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/2855_64546?e=6|*|||,Living Things Change: Crash Course Kids,Have you ever heard of the Peppered Moth? It's a great example of how living things can change because their environment has changed. And it's not just them!,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/3016_23815?e=7|*|||,Beavers - Nature's Engineer,"The beaver is often referred to as nature's own engineer. This video segment focuses on the beaver's ability to transform its environment to suit itself. The beaver does so with an innate ability to construct dams -- a feat no creature, save humans, is able to achieve.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/303_30886?e=8|*|||,Arthropods by StudyJams,"Arthropods make up 75% of invertebrates. Arthropods have several qualities in common: jointed legs, bodies divided into sections, and an exoskeleton, or shell. Some of the arthropods you may know include: lobsters, millipedes, spiders, ants, and butterflies. Learn more about arthropods with this slide ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/306_1043?e=9|*|||,Parrot Gene Pool,Conservationists try to keep rare parrots alive in captivity as their numbers dwindle in the wild. This professional video from National Geographic shows the beauty of these exotic and endangered birds.,WatchKnowLearn,English
