Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/516841?e=12|*|||,The nurdles’ quest for ocean domination,Captain Charles Moore was the first to discover a large collection of plastics circulating in the Pacific Ocean. Take a look at this TED-Ed lesson Seas of Plastic: Captain Charles Moore to learn more about his discovery of the Great Pacific Garbage Patch. Where do the nurdles and microplastic floating ...Show More ,TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/516842?e=13|*|||,The secret lives of baby fish,"Coral reefs are incredibly diverse marine ecosystems, supporting hundreds of thousands of species worldwide (1). In their shallow sunlit waters, coral reef fishes have evolved for over 50 million years (2), diversifying into myriad colors, shapes, and sizes. Today, coral reef fish are found in tropical ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/517589?e=14|*|||,How heavy is air?,"The video mentions wind and breathing as two examples of pressure-driven flow, but other examples are all around you. Flows through pipes are almost always pressure-driven; think of firehoses, drinking straws, or blood vessels. What else can cause fluids to flow? One common cause is gravity. Rivers and ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/517792?e=15|*|||,Inside the ant colony,"At this link, you can find the following: 1. TED Talk introducing this experiment 2. Instructions to do this experiment with different species of ants 3. Instructional video 4. Coming soon: a website to enter data, so that users can compare results from different species",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/524493?e=16|*|||,How optical illusions trick your brain,"Optical illusions show how we see Visual illusions that show how we (mis)think Together, all of the pieces of our visual system work together to rapidly create a 3D rendering of our surrounding environment. But just like detecting edges in the retina or creating 3D surfaces from gradients of light in ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/525743?e=17|*|||,"The past, present and future of the bubonic plague","Sharon N DeWitte (Ph.D., The Pennsylvania State University, 2006) is a biological anthropologist with interests in human osteology, paleodemography, paleoepidemiology, and infectious and epidemic diseases. She studies the mortality patterns, and the causes and consequences of medieval plagues, including ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/526256?e=18|*|||,What can Schrödinger's cat teach us about quantum mechanics?,"Quantum entanglement was first studied in 1935, in a famous paper by Albert Einstein, Boris Podolsky, and Nathan Rosen. These scientists collectively have come to be known as EPR, an acronym that derives from the first letter of each of their last names.In their paper, the authors considered a certain ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/529285?e=19|*|||,What did dogs teach humans about diabetes?,"Diabetes has a history dating back to Ancient Greece. Our treatment of it, however, is more recent and was originally made possible with the help of man's best friend. Due to physiological traits shared with humans, dogs have saved countless lives through the discovery of insulin. Duncan C. Ferguson ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/532174?e=0|*|||,Why do we pass gas?,"Music by Iasper. Most people would think that having a lot of flatulence indicates that you are unhealthy, but in reality, it could indicate that you are extremely well balanced and fit! Read the NPR article: Got Gas? It Could Mean You’ve Got Healthy Gut Microbes and find out why! Watch this TED Ed lesson ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/533333?e=1|*|||,The chemistry of cold packs,Oil and water don’t mix based on energetics and entropy! Here is a link to a TED-Ed Lesson the educator wrote that discusses why. Here is a link to a video from the educator's personal YouTube channel that provides a slightly more in-depth description of why substances mix or don’t mix based on energetics ...Show More ,TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/53351?e=2|*|||,Five fingers of evolution,"In his talk, Paul Andersen explains the five causes of microevolution. Research one example for each cause in the human population. Use the following population simulator to simulate microevolution: http://www.radford.edu/~rsheehy/Gen_flash/popgen/ Run the simulation using the default settings. Note ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/540374?e=3|*|||,How do vitamins work?,"Vitamins are the building blocks that keep our bodies running; they help build muscle and bone, capture energy, heal wounds and more. But if our body doesn’t create vitamins, how do they get into our system? Ginnie Trinh Nguyen describes what vitamins are, how they get into our bodies -- and why they ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/544978?e=4|*|||,How do germs spread (and why do they make us sick)?,"There’s lots more to learn about the evolution of the rhino virus that causes the common cold. Read “Catching the Cold,” and learn why scientists are tracking the genetic diversity of the common cold. Want a virus’ point of view? Go to the Understanding Evolution site at Berkley and read more about virulence ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/545734?e=5|*|||,Is our climate headed for a mathematical tipping point?,"The best way to develop an understanding of billiard motion and the difference between regular and chaotic motion is to observe billiard motion first hand. While one can do this in a billiard hall, there one is restricted to billiard motion on rectangular tables. With computer simulation programs, one ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/548173?e=6|*|||,Why elephants never forget,"How do elephants communicate? The website Elephant Voices allows you access to elephant vocalizations of all types. Plug in your earphones and have a listen! While on this site check out Echo of the elephants, one of the longest studied matriarchs of any elephant group in the world. You can also watch ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/551454?e=7|*|||,How do scars form?,"The music track in this lesson is ""Air Hockey Saloon"" by Chris Zabriskie. It is Creative Commons. The track has been looped and edited. In this lesson, we tried to demystify 3 important questions related to the biology behind scaring. These were: 1) What is a scar? 2) How it’s formed and 3) Where else ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/558753?e=8|*|||,What are those floaty things in your eye?,"How exactly did the eye evolve? For the answer, watch Evolution—How Eyes Evolved by Nova. How did this awesome defense mechanism come to be such an essential survival tool for the animal kingdom? For more information on seeing floaters as well other things within the eye see the video: ""See inside your ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/558783?e=9|*|||,What we know (and don't know) about Ebola,"The highly virulent Ebola virus has seen a few major outbreaks since it first appeared in 1976 -- with the worst epidemic occurring in 2014. How does the virus spread, and what exactly does it do to the body? Alex Gendler details what Ebola is and why it's so hard to study.",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/563239?e=10|*|||,How do vaccines work?,How far we have come with developing vaccines? Have a look at this timeline. Click on the activities tab and follow the scientific method of vaccine development. Learn what an epidemiologist does. Have some misconceptions about vaccines? Visit this page and get the correct answers to your questions! ...Show More ,TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/571?e=11|*|||,Symbiosis: A surprising tale of species cooperation,"Symbiosis is only one type of interaction between different species; two other possibilities are parasitism and commensalism. Define each of these phenomena, locate examples of each in the natural world, and create a visual display that organizes your findings. Additionally, try to think of examples ...Show More ",TED Ed,English
http://ndl.iitkgp.ac.in/se_document/ted_ed/teded/571286?e=12|*|||,Why do buildings fall in earthquakes?,"The most important variables affecting earthquake damage to buildings are (1) the intensity of the ground shaking, (2) the quality of the engineering design and construction, and (3) the response of the building to the earthquake motion. Engineers do not have much control over the intensity of the ground ...Show More ",TED Ed,English
