Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/936_40759?e=13|*|||,Best Practices Weekly--Teaching Math Vocabulary Effectively,"In this Best Practices Weekly video, teacher Elliott reviews an article about effective ways of teaching Math vocabulary from Teaching Children Mathematics. Some key strategies include previewing or changing new context vocabulary words, leading students without first introducing difficult math vocabulary ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/982_57915?e=14|*|||,Circles Song – Learn Geometry – Learning Upgrade,"Hi Def version of the popular Circles song from the Math Upgrade online courses by Learning Upgrade. Teaches radius, diameter, circumference, pi.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/982_5841?e=15|*|||,"Circles, Cylinders, and Spheres","The video starts with a circle and finding its circumference, what the circumference is, what radius is and then using the formula for finding the circumference. Then they move onto area of a circle. Cylinders are addressed next, they discuss the volume of a cylinder, discuss the meaning of each of the ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/982_5927?e=16|*|||,"Circles - Radius, Diameter, and Pi","Learn circumference, radius, pi and more through music! This animated video goes through the vocabulary used in the geometry of a circle, such as what a circle is, radius, diameter, circumference, pi, and it gives the formulas for finding each. Video is good quality and good for all students as review ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/992_49008?e=17|*|||,'Days in the Months' Song,This song teaches the number of days in each month. Students will learn which months have 30 days and 31 days and Leap Year. This is a great resource to help students important this important concept.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/wild_maths/wild_maths/areas_grid?e=18|*|||,Areas on a Grid,"Draw some shapes on a dotty grid, and explore the relationships between the dots on the edge, the dots inside, and the area. Is there a theorem to describe what's happening?",Wild Maths,English
http://ndl.iitkgp.ac.in/se_document/wild_maths/wild_maths/areas_squares?e=19|*|||,Areas of Squares,Is there a quick way to work out the area of a square drawn on a dotty grid? What if the square is tilted?,Wild Maths,English
http://ndl.iitkgp.ac.in/se_document/wild_maths/wild_maths/drawing_squares?e=0|*|||,Drawing Squares,"If you wanted to draw squares on dotty paper, could you start with any two dots?",Wild Maths,English
http://ndl.iitkgp.ac.in/se_document/wild_maths/wild_maths/rhombus_diagonals?e=1|*|||,Rhombus Diagonals,Can you draw some rhombuses that share a diagonal? There may be more than you are expecting...,Wild Maths,English
http://ndl.iitkgp.ac.in/se_document/wild_maths/wild_maths/squares_diagonals?e=2|*|||,Squares from Diagonals,"If you were given a diagonal of a square, do you think you could figure out where all four corners go?",Wild Maths,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/0p64qgwfvxo_pl57acd1c4edcb3302?e=3|*|||,Multistep Equations with CLT,"This video lecture shows how we can solve the multistep equations with combning like terms, division and decimals etc.",Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/0py_bejuw18_pl0c2d46bf7874d573?e=4|*|||,Dividing Fractions,This video lecture shows the solving problems of dividing fractions.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/1c7hyfmglu4_pl0c2d46bf7874d573?e=5|*|||,Fractions to Decimals Part 1,This video lecture shows how we can change from fraction values to decimals values.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/1ro3wca0nlw_pl9902094f4966a0fe?e=6|*|||,3 Methods for Greatest Common Factor,"This video lecture shows how to measure greatest common factor of two numbers in three different ways i.e. by listing the factors of the numbers, by prime factorization of the numbers or by the ladder method.",Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/1seezexuqaq_pl9902094f4966a0fe?e=7|*|||,Multiplying Integers,This video lecture shows how we can multiply positive and negative integers in a very simple way.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/1yij2gg58ri_pl0c2d46bf7874d573?e=8|*|||,Adding Fractions Part 3,"This video lecture shows the adding fractions, common denominator, adding the numerator etc.",Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/3dgnfl55ijc_pl0c2d46bf7874d573?e=9|*|||,Comparing Decimals,This video lecture shows the comparision between decimals numbers.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/3eqyczunmmy_pl57acd1c4edcb3302?e=10|*|||,Solving Equations in Algebra and Functions,This video lecture shows how we can solving the equation in one variables.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/5rktpx7j7ze_pl0c2d46bf7874d573?e=11|*|||,Add/Subtract Fractions & Mixed Numbers,This video lecture shows how we can solve the addition and substract fractions and mixed numbers.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/60yp1ritop8_pl9902094f4966a0fe?e=12|*|||,Finding Least Common Multiples,"This video lecture shows how to measure least common multiple of two numbers in three different ways i.e. by listing the multiples of the numbers, by prime factorization of the numbers or by the ladder method.",Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/71ytbx2rxvc_pl9902094f4966a0fe?e=13|*|||,Number Sentences,This video lecture shows how we can compare between small and large number by the use of greater than and less than symbol.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/7yqmq5riow8_pl57acd1c4edcb3302?e=14|*|||,Solving Proportions in Algebra and Functions,This video lecture shows how we can solve proportions in algebra and functions with multiply numbers and crosss each other.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/89ekx_chqpg_pl0c2d46bf7874d573?e=15|*|||,Writing Fractions as Decimals,This video lecture shows how to write fractions number as decimal number using a long division method.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/IN__M__1_V_L_o_A_a_F__7_8?e=16|*|||,Video Lectures on Algebra and Functions,N/A,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/IN__M__1_V_L_o_F_a_D__11_12?e=17|*|||,Video Lectures on Fractions and Decimals,N/A,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/IN__M__1_V_L_o_G__3_4?e=18|*|||,Video Lectures on Geometry,N/A,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/IN__M__1_V_L_o_M_P_S__17_18?e=19|*|||,Video Lectures on Mathematics Problem Solvers,N/A,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/IN__M__1_V_L_o_M_a_C__13_14?e=0|*|||,Video Lectures on Measurement and Conversion,N/A,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/IN__M__1_V_L_o_N_S__15_16?e=1|*|||,Video Lectures on Number Sense,N/A,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/_4d9zidlfxq_pl0c2d46bf7874d573?e=2|*|||,Adding/Subtracting Decimals,"This video lecture shows how we can solve the adding and subtracting decimals, line up the decimal points in fractions and decimals.",Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/_ldxy3xfkiy_pl0c2d46bf7874d573?e=3|*|||,Adding Fractions Part 2,This video lecture shows how we can adding fractions by using the the pattern in logical way.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/_v98fagzj74_pl9902094f4966a0fe?e=4|*|||,Least Common Multiple,This video lecture shows how to measure least common multiple of small numbers and large numbers in two different ways.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/adhsf5edkas_pl0c2d46bf7874d573?e=5|*|||,Dividing Decimals,This video lecture shows how we can solve the mathemetical problem of dividing decimals numbers.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/bp7lmkdzycq_pl0c2d46bf7874d573?e=6|*|||,Multiplication with Decimals,This video lecture shows the problem solving of mutliplication with decimals numbers.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/bv8k7vzqwm4_pl57acd1c4edcb3302?e=7|*|||,Solving Addition and Subtraction Equations,This video lecture shows solving different problems of addition and subtraction equations in algebra and functions.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/cpenew_ysde_pl9902094f4966a0fe?e=8|*|||,Multiplying/Dividing Integers,This video lecture shows how we can solve multiplication and division of positive and negative integers.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/crf36j0zqlk_pl57acd1c4edcb3302?e=9|*|||,Solving Systems Using Elimination Part 2,This video lecture shows how we can solving problem of algebra by using elimination method.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/cu4kivapnjk_pl57acd1c4edcb3302?e=10|*|||,Multi-Step Equations on Algebra and Functions,This video lecture shows how we can solve multi-step equetions and multiplication of algebra.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/dkmeiznyex8_pl0c2d46bf7874d573?e=11|*|||,Adding Fractions Part 1,This video lecture shows the addition of fractions numbers.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/e02mihqgj0s_pl57acd1c4edcb3302?e=12|*|||,Distributive Property,This video lecture shows how we can solve the mathemetical problem of distributive property of algebra and functions.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/eie_tq4oty0_pl9902094f4966a0fe?e=13|*|||,Subtracting Integers,This video lecture shows how we can substract negative and positive integers by following 'add the opposite' rule.,Mathademics,English
http://ndl.iitkgp.ac.in/se_document/mathademics/yt_mathademics/ekwspog2ipc_pl9902094f4966a0fe?e=14|*|||,Subtracting Integers,This video lecture shows how we can substract negative and positive integers in a very simple way.,Mathademics,English
